Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Texas,US,2020-05-17 02:32:37,31.0545,-97.5635,47452,1318,26601.0,19533.0,48.0,163.65083026792666,678471.0,,2.777543623029588,84000048.0,USA,2339.887517127001,
Utah,US,2020-05-17 02:32:37,40.15,-111.8624,7068,78,3896.0,3094.0,49.0,220.46452261695256,166774.0,578.0,1.1035653650254669,84000049.0,USA,5202.002022484386,8.177702320316921
Vermont,US,2020-05-17 02:32:37,44.0459,-72.7107,934,53,804.0,77.0,50.0,149.6821258067049,22276.0,,5.674518201284799,84000050.0,USA,3569.9347264134467,
Virgin Islands,US,2020-05-17 02:32:37,18.3358,-64.8963,69,6,61.0,2.0,78.0,64.32486855352947,1263.0,,8.695652173913043,850.0,VIR,1177.4247678711265,
Virginia,US,2020-05-17 02:32:37,37.7693,-78.17,29683,1003,3909.0,24771.0,51.0,347.75858386584343,185568.0,5414.0,3.379038506889465,84000051.0,USA,2174.0681498102226,18.239396287437245
Washington,US,2020-05-17 02:32:37,47.4009,-121.4905,18288,999,,17289.0,53.0,240.1609582695384,273303.0,,5.462598425196849,84000053.0,USA,3589.0589664227723,
West Virginia,US,2020-05-17 02:32:37,38.4912,-80.9545,1470,64,889.0,517.0,54.0,82.02452142597676,73393.0,,4.35374149659864,84000054.0,USA,4095.255578922935,
Wisconsin,US,2020-05-17 02:32:37,44.2685,-89.6165,12187,453,6542.0,5192.0,55.0,209.31108879894558,146393.0,2018.0,3.7170755723311726,84000055.0,USA,2514.2921328090624,16.558628046278823
Wyoming,US,2020-05-17 02:32:37,42.756,-107.3025,741,7,496.0,238.0,56.0,128.03256623223135,16394.0,69.0,0.9446693657219972,84000056.0,USA,2832.6125382067494,9.31174089068826
Alabama,US,2020-05-18 02:32:26,32.3182,-86.9023,11771,488,,11283.0,1.0,240.0684453064692,156350.0,1392.0,4.1457820066264555,84000001.0,USA,3188.743643162557,11.825673264803331
Alaska,US,2020-05-18 02:32:26,61.3707,-152.4044,388,10,344.0,34.0,2.0,53.03843235891162,34651.0,,2.5773195876288657,84000002.0,USA,4736.687421826408,
American Samoa,US,2020-05-18 02:32:26,-14.271,-170.132,0,0,,0.0,60.0,0.0,105.0,,,16.0,ASM,188.70976438237992,
Arizona,US,2020-05-18 02:32:26,33.7298,-111.4312,13945,680,3450.0,9815.0,4.0,191.5859621963596,151761.0,1699.0,4.876299749013984,84000004.0,USA,2084.996572885029,12.183578343492293
Arkansas,US,2020-05-18 02:32:26,34.9697,-92.3731,4759,98,3590.0,1071.0,5.0,157.69745152435345,85185.0,520.0,2.059256146249212,84000005.0,USA,2822.747931939914,10.926665265812144
California,US,2020-05-18 02:32:26,36.1162,-119.6816,80166,3240,,76926.0,6.0,202.88911610971618,1235243.0,,4.041613651672779,84000006.0,USA,3126.2300782216166,
Colorado,US,2020-05-18 02:32:26,39.0598,-105.3111,21938,1215,3346.0,17377.0,8.0,380.95165327946967,125548.0,3866.0,5.538335308596955,84000008.0,USA,2180.131195456781,17.622390372868995
Connecticut,US,2020-05-18 02:32:26,41.5978,-72.7554,37419,3408,6264.0,27747.0,9.0,1049.5368255066142,170607.0,10946.0,9.107672572757156,84000009.0,USA,4785.224864085276,29.25251877388493
Delaware,US,2020-05-18 02:32:26,39.3185,-75.5071,7670,290,3478.0,3902.0,10.0,787.6651837611577,40865.0,,3.7809647979139513,84000010.0,USA,4196.602051421083,
Diamond Princess,US,2020-05-18 02:32:26,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-05-18 02:32:26,38.8974,-77.0268,7123,383,1023.0,5717.0,11.0,1009.2823369214833,36526.0,,5.376947915204268,84000011.0,USA,5175.494403817788,
Florida,US,2020-05-18 02:32:26,27.7663,-81.6868,45588,1973,,43615.0,12.0,212.25699895664056,651792.0,8478.0,4.327893305255769,84000012.0,USA,3034.733128541429,18.596999210318504
Georgia,US,2020-05-18 02:32:26,33.0406,-83.6431,37579,1610,,35969.0,13.0,353.93710884458505,351175.0,6790.0,4.284307725059208,84000013.0,USA,3307.535171199264,18.068602144814925
Grand Princess,US,2020-05-18 02:32:26,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-05-18 02:32:26,13.4443,144.7937,154,5,126.0,23.0,66.0,93.77150198807762,4604.0,,3.2467532467532467,316.0,GUM,2803.402565929281,
Hawaii,US,2020-05-18 02:32:26,21.0943,-157.4983,640,17,572.0,51.0,15.0,45.201826153776615,41674.0,82.0,2.65625,84000015.0,USA,2943.3451611445107,12.8125
Idaho,US,2020-05-18 02:32:26,44.2405,-114.4788,2419,73,1612.0,734.0,16.0,135.3616124763229,36672.0,213.0,3.0177759404712683,84000016.0,USA,2052.0798068341105,8.805291442744936
Illinois,US,2020-05-18 02:32:26,40.3495,-88.9861,94191,4177,,90014.0,17.0,743.3106891266851,581944.0,,4.434606278731514,84000017.0,USA,4592.4259820273655,
Indiana,US,2020-05-18 02:32:26,39.8494,-86.2583,27778,1751,,26027.0,18.0,412.6128398378009,177243.0,4389.0,6.303549571603428,84000018.0,USA,2632.757490509445,15.800273597811218
Iowa,US,2020-05-18 02:32:26,42.0115,-93.2105,14651,351,7154.0,7146.0,19.0,464.3637066689487,100241.0,,2.3957409050576755,84000019.0,USA,3177.140285318551,
Kansas,US,2020-05-18 02:32:26,38.5266,-96.7265,7953,195,443.0,7315.0,20.0,272.9880816142716,61592.0,724.0,2.451904941531497,84000020.0,USA,2114.1559062977767,9.103482962404124
Kentucky,US,2020-05-18 02:32:26,37.6681,-84.6701,7688,334,2768.0,4586.0,21.0,172.08063347518944,129685.0,1896.0,4.344432882414152,84000021.0,USA,2902.741539051761,24.66181061394381
Louisiana,US,2020-05-18 02:32:26,31.1695,-91.8678,34432,2491,22608.0,9333.0,22.0,740.6652133865256,265170.0,,7.234549256505576,84000022.0,USA,5704.060020727957,
Maine,US,2020-05-18 02:32:26,44.6939,-69.3819,1687,70,1028.0,589.0,23.0,125.50103703880043,23779.0,216.0,4.149377593360996,84000023.0,USA,1768.9917959369504,12.803793716656788
Maryland,US,2020-05-18 02:32:26,39.0639,-76.8021,38804,1992,2816.0,33996.0,24.0,641.8467401516455,194926.0,6993.0,5.133491392639934,84000024.0,USA,3224.2196080507074,18.021338006391094
Massachusetts,US,2020-05-18 02:32:26,42.2302,-71.5301,86010,5797,,80213.0,25.0,1247.8775852545875,460826.0,8539.0,6.739913963492618,84000025.0,USA,6685.902059092321,9.927915358679224
Michigan,US,2020-05-18 02:32:26,43.3266,-84.5361,51142,4891,28234.0,18017.0,26.0,512.0930438875814,396958.0,,9.563568104493374,84000026.0,USA,3974.8040850089283,
Minnesota,US,2020-05-18 02:32:26,45.6945,-93.9002,15668,731,10175.0,4762.0,27.0,277.81954567248357,150585.0,2090.0,4.665560377840183,84000027.0,USA,2670.1210291735347,13.33929027316824
Mississippi,US,2020-05-18 02:32:26,32.7416,-89.6787,11296,521,6268.0,4507.0,28.0,379.550889421195,113126.0,1773.0,4.6122521246458925,84000028.0,USA,3801.086571942465,15.695821529745045
Missouri,US,2020-05-18 02:32:26,38.4561,-92.2884,11108,600,,10508.0,29.0,180.9878665786385,157044.0,,5.401512423478575,84000029.0,USA,2558.791728391763,
Montana,US,2020-05-18 02:32:26,46.9219,-110.4544,468,16,431.0,21.0,30.0,43.788326481271135,26885.0,63.0,3.418803418803418,84000030.0,USA,2515.489652668749,13.461538461538463
Nebraska,US,2020-05-18 02:32:26,41.1254,-98.2681,10177,123,,10054.0,31.0,526.104110404837,65640.0,,1.2086076446890046,84000031.0,USA,3393.2862146972093,
Nevada,US,2020-05-18 02:32:26,38.3135,-117.0554,6949,350,272.0,6327.0,32.0,225.60545634701617,80637.0,,5.0366959274715795,84000032.0,USA,2617.951818024801,
New Hampshire,US,2020-05-18 02:32:26,43.4525,-71.5639,3596,172,1258.0,2166.0,33.0,264.46796414826383,44752.0,347.0,4.783092324805339,84000033.0,USA,3291.287633916325,9.6496106785317
New Jersey,US,2020-05-18 02:32:26,40.2989,-74.521,146504,10363,23299.0,112842.0,34.0,1649.4130389014422,487565.0,,7.073527002675696,84000034.0,USA,5489.24308081678,
New Mexico,US,2020-05-18 02:32:26,34.8405,-106.2485,5938,265,1739.0,3934.0,35.0,283.18952093852187,128584.0,886.0,4.462782081508926,84000035.0,USA,6132.30740322649,14.920848770629842
New York,US,2020-05-18 02:32:26,42.1657,-74.9481,350121,28232,61381.0,260508.0,36.0,1799.7784570136025,1413396.0,75525.0,8.063498047817754,84000036.0,USA,7265.487280195127,21.571113986307587
North Carolina,US,2020-05-18 02:32:26,35.6301,-79.8064,18673,686,9115.0,8872.0,37.0,178.0401453687823,248944.0,,3.67375354790339,84000037.0,USA,2373.588922438073,
North Dakota,US,2020-05-18 02:32:26,47.5289,-99.784,1900,43,1178.0,679.0,38.0,249.32354585322452,55221.0,130.0,2.263157894736842,84000038.0,USA,7246.260802926796,6.842105263157895
Northern Mariana Islands,US,2020-05-18 02:32:26,15.0979,145.6739,21,2,12.0,7.0,69.0,38.082112287828224,3339.0,,9.523809523809524,580.0,MNP,6055.0558537646875,
Ohio,US,2020-05-18 02:32:26,40.3888,-82.7649,27923,1625,,26298.0,39.0,238.88066660393017,264462.0,4921.0,5.819575260537907,84000039.0,USA,2262.4667425208104,17.623464527450487
Oklahoma,US,2020-05-18 02:32:26,35.5653,-96.9289,5310,288,3983.0,1039.0,40.0,134.19355360451215,123472.0,880.0,5.423728813559323,84000040.0,USA,3120.366563212113,16.572504708097927
Oregon,US,2020-05-18 02:32:26,44.572,-122.0709,3623,137,1406.0,2080.0,41.0,85.89914449383639,94356.0,703.0,3.781396632624896,84000041.0,USA,2237.1238415292373,19.4038089980679
Pennsylvania,US,2020-05-18 02:32:26,40.5908,-77.2098,65700,4495,,61205.0,42.0,513.2015032976516,332904.0,,6.841704718417048,84000042.0,USA,2600.4084209102193,
Puerto Rico,US,2020-05-18 02:32:26,18.2208,-66.5901,2646,123,,2523.0,72.0,90.20224939728807,2646.0,,4.648526077097506,630.0,PRI,90.20224939728807,
Rhode Island,US,2020-05-18 02:32:26,41.6809,-71.5118,12674,499,972.0,11203.0,44.0,1196.3815922995088,112550.0,1418.0,3.9371942559570776,84000044.0,USA,10624.329194674903,11.188259428751776
South Carolina,US,2020-05-18 02:32:26,33.8569,-80.945,8816,385,5076.0,3355.0,45.0,171.2272229531491,120331.0,1421.0,4.367059891107078,84000045.0,USA,2337.107868100656,16.118421052631582
South Dakota,US,2020-05-18 02:32:26,44.2998,-99.4388,3987,44,2724.0,1219.0,46.0,450.6821272377266,28559.0,312.0,1.1035866566340606,84000046.0,USA,3228.2495289145313,7.825432656132429
Tennessee,US,2020-05-18 02:32:26,35.7478,-86.6923,17359,298,9652.0,7409.0,47.0,254.1888667648533,325280.0,1482.0,1.7166887493519212,84000047.0,USA,4763.094336152512,8.537358142750158
Texas,US,2020-05-18 02:32:26,31.0545,-97.5635,48396,1343,27570.0,19483.0,48.0,166.90646509412838,693276.0,,2.775022729151169,84000048.0,USA,2390.9464934002176,
Utah,US,2020-05-18 02:32:26,40.15,-111.8624,7238,80,4075.0,3083.0,49.0,225.7671497879885,170752.0,586.0,1.1052777010223818,84000049.0,USA,5326.083498286627,8.096159159988947
Vermont,US,2020-05-18 02:32:26,44.0459,-72.7107,940,54,810.0,76.0,50.0,150.64368121873943,22282.0,,5.74468085106383,84000050.0,USA,3570.896281825481,
Virgin Islands,US,2020-05-18 02:32:26,18.3358,-64.8963,69,6,61.0,2.0,78.0,64.32486855352947,1347.0,,8.695652173913043,850.0,VIR,1255.73330350151,
Virginia,US,2020-05-18 02:32:26,37.7693,-78.17,30388,1010,3993.0,25385.0,51.0,356.01818706044713,190361.0,5517.0,3.323680400157957,84000051.0,USA,2230.2217357843147,18.155192839278666
Washington,US,2020-05-18 02:32:26,47.4009,-121.4905,18433,1001,,17432.0,53.0,242.06512159790032,280993.0,,5.430477947159985,84000053.0,USA,3690.0452836303807,
West Virginia,US,2020-05-18 02:32:26,38.4912,-80.9545,1492,67,919.0,506.0,54.0,83.25209929765806,75490.0,,4.490616621983913,84000054.0,USA,4212.2660696918265,
Wisconsin,US,2020-05-18 02:32:26,44.2685,-89.6165,12543,453,6542.0,5548.0,55.0,215.42537021458725,152217.0,2038.0,3.61157617794786,84000055.0,USA,2614.319028777312,16.24810651359324
Wyoming,US,2020-05-18 02:32:26,42.756,-107.3025,754,8,498.0,248.0,56.0,130.27875160472666,17085.0,70.0,1.0610079575596818,84000056.0,USA,2952.0059299293835,9.283819628647217
Alabama,US,2020-05-19 02:32:23,32.3182,-86.9023,12086,489,,11597.0,1.0,246.49284087791915,157123.0,1416.0,4.046003640575873,84000001.0,USA,3204.5089059458287,11.716035081912956
Alaska,US,2020-05-19 02:32:23,61.3707,-152.4044,388,10,345.0,33.0,2.0,53.03843235891162,35611.0,,2.5773195876288657,84000002.0,USA,4867.9165328175295,
American Samoa,US,2020-05-19 02:32:23,-14.271,-170.132,0,0,,0.0,60.0,0.0,105.0,,,16.0,ASM,188.70976438237992,
Arizona,US,2020-05-19 02:32:23,33.7298,-111.4312,14208,687,3570.0,9951.0,4.0,195.19923634893348,156473.0,1717.0,4.8353040540540535,84000004.0,USA,2149.7332565615616,12.084740990990989
Arkansas,US,2020-05-19 02:32:23,34.9697,-92.3731,4813,100,3645.0,1068.0,5.0,159.48683214681938,85239.0,530.0,2.077706212341575,84000005.0,USA,2824.5373125623796,11.011842925410347
California,US,2020-05-19 02:32:23,36.1162,-119.6816,81457,3279,,78178.0,6.0,206.15645948343632,1292672.0,,4.02543673349129,84000006.0,USA,3271.5749756727173,
Colorado,US,2020-05-19 02:32:23,39.0598,-105.3111,22202,1224,3346.0,17632.0,8.0,385.5359926206028,128495.0,3872.0,5.5130168453292505,84000008.0,USA,2231.3056198443546,17.43987028195658
Connecticut,US,2020-05-19 02:32:23,41.5978,-72.7554,38116,3450,6264.0,28402.0,9.0,1069.0864438122373,177679.0,10946.0,9.051317032217442,84000009.0,USA,4983.581966893549,28.71759890859482
Delaware,US,2020-05-19 02:32:23,39.3185,-75.5071,7869,297,3545.0,4027.0,10.0,808.1013469382725,42458.0,,3.7743042317956537,84000010.0,USA,4360.194051125324,
Diamond Princess,US,2020-05-19 02:32:23,,,49,0,,49.0,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2020-05-19 02:32:23,38.8974,-77.0268,7270,392,1028.0,5850.0,11.0,1030.1112718544412,37825.0,,5.392022008253095,84000011.0,USA,5359.554175776374,
Florida,US,2020-05-19 02:32:23,27.7663,-81.6868,46442,1997,,44445.0,12.0,216.23320929947133,676412.0,8553.0,4.299987080659748,84000012.0,USA,3149.3634548183545,18.41651952973601
Georgia,US,2020-05-19 02:32:23,33.0406,-83.6431,38283,1649,,36634.0,13.0,360.5677196811317,364289.0,6916.0,4.3073949272523055,84000013.0,USA,3431.0491349925496,18.0654598646919
Grand Princess,US,2020-05-19 02:32:23,,,103,3,,100.0,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2020-05-19 02:32:23,13.4443,144.7937,154,5,126.0,23.0,66.0,93.77150198807762,4723.0,,3.2467532467532467,316.0,GUM,2875.862362920069,
Hawaii,US,2020-05-19 02:32:23,21.0943,-157.4983,640,17,573.0,50.0,15.0,45.201826153776615,42045.0,82.0,2.65625,84000015.0,USA,2969.548094743028,12.8125
Idaho,US,2020-05-19 02:32:23,44.2405,-114.4788,2455,74,1612.0,769.0,16.0,137.3760887264873,36672.0,213.0,3.0142566191446027,84000016.0,USA,2052.0798068341105,8.676171079429736
Illinois,US,2020-05-19 02:32:23,40.3495,-88.9861,96485,4234,,92251.0,17.0,761.4138488856496,603241.0,,4.388246877753018,84000017.0,USA,4760.491803032887,
Indiana,US,2020-05-19 02:32:23,39.8494,-86.2583,28255,1765,,26490.0,18.0,419.69817084084764,183912.0,4389.0,6.246682003185277,84000018.0,USA,2731.8184390614747,15.533533887807467
Iowa,US,2020-05-19 02:32:23,42.0115,-93.2105,14955,355,7324.0,7276.0,19.0,473.998992098432,103148.0,,2.373788030758944,84000019.0,USA,3269.277702237985,
Kansas,US,2020-05-19 02:32:23,38.5266,-96.7265,8303,198,465.0,7640.0,20.0,285.0018913168989,66990.0,740.0,2.384680236059256,84000020.0,USA,2299.443177082869,8.912441286282066
Kentucky,US,2020-05-19 02:32:23,37.6681,-84.6701,7935,346,2768.0,4821.0,21.0,177.60923863496723,129685.0,1896.0,4.360428481411469,84000021.0,USA,2902.741539051761,23.89413988657845
Louisiana,US,2020-05-19 02:32:23,31.1695,-91.8678,34709,2563,26249.0,5897.0,22.0,746.6237480086234,269748.0,,7.384251923132329,84000022.0,USA,5802.537174157425,
Maine,US,2020-05-19 02:32:23,44.6939,-69.3819,1713,71,1053.0,589.0,23.0,127.43525574834923,23805.0,223.0,4.144775248102744,84000023.0,USA,1770.9260146464994,13.018096906012845
Maryland,US,2020-05-19 02:32:23,39.0639,-76.8021,39762,2023,2817.0,34922.0,24.0,657.6927657434729,201506.0,7086.0,5.0877722448568985,84000024.0,USA,3333.057654391235,17.821035159197226
Massachusetts,US,2020-05-19 02:32:23,42.2302,-71.5301,87052,5862,,81190.0,25.0,1262.9954604299776,460826.0,8539.0,6.733906171024215,84000025.0,USA,6685.902059092321,9.809079630565641
Michigan,US,2020-05-19 02:32:23,43.3266,-84.5361,51915,4915,28234.0,18766.0,26.0,519.833216796836,410178.0,,9.467398632379851,84000026.0,USA,4107.1780641296855,
Minnesota,US,2020-05-19 02:32:23,45.6945,-93.9002,16372,740,10764.0,4868.0,27.0,290.30262967512766,156606.0,2128.0,4.5199120449548005,84000027.0,USA,2776.883314372285,12.997801123870024
Mississippi,US,2020-05-19 02:32:23,32.7416,-89.6787,11432,527,7681.0,3224.0,28.0,384.12055310402803,115767.0,1805.0,4.609867039888035,84000028.0,USA,3889.825408606894,15.789013296011195
Missouri,US,2020-05-19 02:32:23,38.4561,-92.2884,11242,611,,10631.0,29.0,183.17119158057739,151338.0,,5.4349759829211886,84000029.0,USA,2465.821187637557,
Montana,US,2020-05-19 02:32:23,46.9219,-110.4544,470,16,434.0,20.0,30.0,43.975456081618454,28167.0,64.0,3.404255319148936,84000030.0,USA,2635.439726491376,13.617021276595745
Nebraska,US,2020-05-19 02:32:23,41.1254,-98.2681,10625,123,,10502.0,31.0,549.2636506879625,67501.0,,1.1576470588235297,84000031.0,USA,3489.491358596532,
Nevada,US,2020-05-19 02:32:23,38.3135,-117.0554,7061,358,355.0,6348.0,32.0,229.241635813251,81832.0,,5.0701033847896895,84000032.0,USA,2656.7485542940035,
New Hampshire,US,2020-05-19 02:32:23,43.4525,-71.5639,3652,172,1268.0,2212.0,33.0,268.58648639306443,44878.0,359.0,4.709748083242059,84000033.0,USA,3300.554308967126,9.830230010952905
New Jersey,US,2020-05-19 02:32:23,40.2989,-74.521,148240,10439,23496.0,114305.0,34.0,1668.9577682981335,505569.0,,7.0419589854290345,84000034.0,USA,5691.9408389147275,
New Mexico,US,2020-05-19 02:32:23,34.8405,-106.2485,6096,270,1755.0,4071.0,35.0,290.72470859569376,133253.0,886.0,4.429133858267717,84000035.0,USA,6354.976967602031,14.534120734908134
New York,US,2020-05-19 02:32:23,42.1657,-74.9481,351371,28339,61681.0,261351.0,36.0,1806.2040158097532,1439557.0,75870.0,8.065264350216722,84000036.0,USA,7399.9665151280005,21.59256170827985
North Carolina,US,2020-05-19 02:32:23,35.6301,-79.8064,19207,693,11637.0,6877.0,37.0,183.13163777101713,255755.0,,3.60805956161816,84000037.0,USA,2438.529287141484,
North Dakota,US,2020-05-19 02:32:23,47.5289,-99.784,1931,44,1219.0,668.0,38.0,253.3914563381982,56561.0,133.0,2.278612118073537,84000038.0,USA,7422.099514212754,6.887622993267738
Northern Mariana Islands,US,2020-05-19 02:32:23,15.0979,145.6739,21,2,12.0,7.0,69.0,38.082112287828224,3420.0,,9.523809523809524,580.0,MNP,6201.944001160598,
Ohio,US,2020-05-19 02:32:23,40.3888,-82.7649,28454,1657,,26797.0,39.0,243.42336022448262,271849.0,4998.0,5.823434315034793,84000039.0,USA,2325.662369215765,17.56519294299571
Oklahoma,US,2020-05-19 02:32:23,35.5653,-96.9289,5398,288,4008.0,1102.0,40.0,136.4174769034193,123560.0,885.0,5.335309373842164,84000040.0,USA,3122.590486511021,16.39496109670248
Oregon,US,2020-05-19 02:32:23,44.572,-122.0709,3687,138,1406.0,2143.0,41.0,87.41654588704796,97315.0,708.0,3.7428803905614316,84000041.0,USA,2307.2799465685034,19.202603742880388
Pennsylvania,US,2020-05-19 02:32:23,40.5908,-77.2098,66669,4515,,62154.0,42.0,520.7706396248269,340609.0,,6.772262970796023,84000042.0,USA,2660.594381076253,
Puerto Rico,US,2020-05-19 02:32:23,18.2208,-66.5901,2710,124,,2586.0,72.0,92.38401204332979,2710.0,,4.575645756457566,630.0,PRI,92.38401204332979,
Rhode Island,US,2020-05-19 02:32:23,41.6809,-71.5118,12795,506,1012.0,11277.0,44.0,1207.803572153402,115384.0,1438.0,3.954669792887847,84000044.0,USA,10891.848954228068,11.238765142633842
South Carolina,US,2020-05-19 02:32:23,33.8569,-80.945,8942,391,5076.0,3475.0,45.0,173.67443598537417,131559.0,1421.0,4.372623574144487,84000045.0,USA,2555.181740527829,15.891299485573695
South Dakota,US,2020-05-19 02:32:23,44.2998,-99.4388,4027,44,2784.0,1199.0,46.0,455.203643437754,29045.0,316.0,1.0926247827166626,84000046.0,USA,3283.1859507448635,7.847032530419668
Tennessee,US,2020-05-19 02:32:23,35.7478,-86.6923,18011,301,9886.0,7824.0,47.0,263.73614144258147,337428.0,1489.0,1.6712009327633113,84000047.0,USA,4940.978220792149,8.267170062739439
Texas,US,2020-05-19 02:32:23,31.0545,-97.5635,49177,1350,28371.0,19456.0,48.0,169.59995111029738,723013.0,,2.745185757569596,84000048.0,USA,2493.502439191277,
Utah,US,2020-05-19 02:32:23,40.15,-111.8624,7384,80,4183.0,3121.0,49.0,230.32117077017227,174022.0,595.0,1.0834236186348862,84000049.0,USA,5428.081091517731,8.057963163596966
Vermont,US,2020-05-19 02:32:23,44.0459,-72.7107,940,54,815.0,71.0,50.0,150.64368121873943,23825.0,,5.74468085106383,84000050.0,USA,3818.1762819536875,
Virgin Islands,US,2020-05-19 02:32:23,18.3358,-64.8963,69,6,61.0,2.0,78.0,64.32486855352947,1347.0,,8.695652173913043,850.0,VIR,1255.73330350151,
Virginia,US,2020-05-19 02:32:23,37.7693,-78.17,31140,1015,4107.0,26018.0,51.0,364.82843046802424,196226.0,5609.0,3.2594733461785483,84000051.0,USA,2298.93460491389,18.012202954399488
Washington,US,2020-05-19 02:32:23,47.4009,-121.4905,18611,1002,,17609.0,53.0,244.4026462354757,285243.0,,5.383912739777551,84000053.0,USA,3745.856967392713,
